district,subdistrict,community,rooms,halls,area_sqm,total_price_wan,unit_price,metro_distance_m,标题,关键词,est_transaction_price_wan,est_unit_price
罗湖,黄贝岭,深业东岭花园（一期）,1.0,1.0,42.0,247,58809,435.0,深业东岭一期荀盘，业主急售，红本满五年，翠园未用,"近地铁
新上
西
民水民电",222.3,52928
罗湖,翠竹,金翠园,3.0,2.0,86.87,770,88638,527.0,深中未用，金翠园荀盘，业主自住，随时看房，停车位充足,"近地铁
新上
南
民水民电",693.0,79774
罗湖,新秀,帝景台,3.0,2.0,88.0,550,62500,,帝景台端头位精装三房，南北通透，停车位充足，交通很快就方便了,"新上
南
民水民电
电梯房",495.0,56250
罗湖,新秀,名泰轩,2.0,2.0,59.34,290,48870,383.0,名泰轩通透二房，香港业主换房急售，南向通风好，价格好谈,"近地铁
新上
南
民水民电",261.0,43983
南山,蛇口,海上世界双玺花园二期,3.0,2.0,331.31,5880,177477,830.0,双玺，顶楼，05户型，一线海景，看房方便，诚意出售，便宜,"近地铁
新上
东北
民水民电",5292.0,159729
南山,蛇口,山海津,2.0,2.0,75.65,360,47587,343.0,山海津一线山海相连一站到海上世界商业繁华地段,"近地铁
新上
西南
民水民电",324.0,42828
南山,蛇口,四海公寓,2.0,2.0,66.0,460,69696,757.0,蛇口四海公园旁四海公寓大两房电梯业主诚心出售,"近地铁
东
民水民电
电梯房",414.0,62726
罗湖,黄贝岭,靖轩豪苑,2.0,2.0,73.0,460,63013,315.0,黄贝岭精装2房 次新房 带翠园 业主急卖 价格可谈,"近地铁
新上
南
民水民电",414.0,56712
罗湖,黄贝岭,靖轩豪苑,2.0,2.0,71.09,400,56266,315.0,靖轩豪苑精装二房，全屋欧式装修，地铁连廊，业主诚售,"近地铁
新上
东南
民水民电",360.0,50639
罗湖,莲塘,兰亭国际,3.0,2.0,133.0,660,49624,177.0,兰庭国际，精装修 交通便利 医疗配套成熟 近地铁,"近地铁
新上
北
民水民电",594.0,44662
罗湖,黄贝岭,深业东岭花园（二期）,3.0,2.0,105.65,788,74585,435.0,深业东岭花园二期 大三房住家装修 满五红本税费少 急售,"近地铁
新上
西北
民水民电",709.2,67126
宝安,新安,华联城市全景花园,4.0,2.0,178.6,1480,82866,303.0,华联城市全景次新房精装修南北通透板楼周边配套齐全,"近地铁
新上
南北通
民水民电",1332.0,74579
宝安,新安,华联城市全景花园,3.0,2.0,89.0,950,106741,303.0,华联城市全景精装修三房高楼层视野开阔豪华装修拎包入住,"近地铁
新上
西南
民水民电",855.0,96067
罗湖,新秀,安业花园,3.0,2.0,95.9,400,41710,375.0,安业花园 精装三房公园旁近莲塘口岸税费少,"近地铁
新上
东南
民水民电",360.0,37539
南山,蛇口,雍景湾花园,4.0,2.0,138.05,1880,136182,787.0,育才双书包、小区中间位置、南北通透、四海公园物业,"近地铁
新上
南
民水民电",1692.0,122564
南山,后海,蔚蓝海岸社区三期,4.0,2.0,158.16,1798,113682,293.0,老客户委托，蔚蓝海岸三期两梯两户四加一房，单数层少有放盘,"近地铁
新上
东西通
民水民电",1618.2,102314
南山,后海,蔚蓝海岸社区二期,3.0,2.0,109.52,1055,96329,226.0,蔚蓝海岸二期安静看花园泳池景观，三阳台，户型无浪费面积，税少,"近地铁
新上
西南
民水民电",949.5,86696
南山,蛇口,雍景湾花园,2.0,2.0,52.18,650,124568,787.0,雍景湾精装 2 房 育才二小二中为邻,"近地铁
新上
南
民水民电",585.0,112111
南山,蛇口,鲸山觐海,4.0,3.0,327.51,4500,137400,494.0,鲸山觐海毗邻太子湾千亿打造商圈中空复式,"近地铁
南北通
民水民电
电梯房",4050.0,123660
南山,蛇口,百花苑,2.0,2.0,88.29,510,57764,857.0,四海公园旁，精装大两房，双育才，诚心卖,"近地铁
南
民水民电
电梯房",459.0,51988
罗湖,黄贝岭,深业东岭花园（二期）,3.0,2.0,105.0,750,71428,435.0,翠园教学次新房，深业东岭二期105平方南向大三房，双地铁,"近地铁
新上
南
民水民电",675.0,64285
罗湖,黄贝岭,深业东岭花园（一期）,3.0,2.0,102.0,650,63725,435.0,深业东岭 大三房 地铁口 诚心售卖,"近地铁
新上
西北
民水民电",585.0,57352
罗湖,新秀,锦缘里嘉园,2.0,2.0,59.17,350,59151,410.0,锦缘里南向二房，业主换房急售，一手业主装修漂亮，看房随时方便,"近地铁
东南
民水民电
电梯房",315.0,53236
宝安,沙井,西荟城（一期）,3.0,2.0,86.31,320,37075,827.0,西荟城一期精装修三房保养好看房方便配套完善,"近地铁
南
民水民电
电梯房",288.0,33368
宝安,新安,勤诚达前海世界,2.0,2.0,79.86,780,97670,95.0,勤诚达三期精装修拎包入住双地铁周边商业配套齐全出行便利,"近地铁
南
民水民电
电梯房",702.0,87903
宝安,新安,佳华书苑雅阁,2.0,2.0,70.41,558,79250,678.0,佳华书苑同乐出口洪浪公园近地铁商业沃尔玛安静舒适,"近地铁
东南
民水民电
电梯房",502.2,71325
宝安,新安,宝民花园(二十四区商住楼),3.0,2.0,104.0,449,43173,622.0,宝民花园大悦城商业综合体精装修大三房拎包入住双地铁,"近地铁
南
民水民电
拎包入住",404.1,38856
南山,蛇口,雍景湾花园,4.0,2.0,138.05,1880,136182,787.0,客厅出阳台、看小区园林景观、闹中取静、出门到育才书包,"近地铁
新上
南
民水民电",1692.0,122564
南山,蛇口,雍景湾花园,2.0,2.0,82.01,900,109742,787.0,雍景湾 精装朝南大 2 房 育才二小二中为邻,"近地铁
新上
南
民水民电",810.0,98768
南山,蛇口,招东小区（二期）,3.0,2.0,111.0,580,52252,747.0,招东小区 带电梯南北通透大 3 房育才二小三中,"近地铁
新上
南
民水民电",522.0,47027
南山,蛇口,荔园小区,3.0,2.0,76.0,540,71052,197.0,荔园小区地铁口旁精装3房育才一小育才三中,"近地铁
南
民水民电
精装修",486.0,63947
南山,南油,深意公寓,1.0,1.0,44.47,270,60715,523.0,南山区地段位置佳交通便利商业配套齐全一房出售,"近地铁
南
民水民电
精装修",243.0,54644
宝安,新安,勤诚达22世纪二期,3.0,2.0,131.45,1580,120197,193.0,勤诚达大四房精装修拎包入住双地铁口周边配套齐全业主诚心卖,"近地铁
新上
南
民水民电",1422.0,108177
南山,蛇口,招商玺家园,5.0,2.0,425.0,8300,195294,324.0,425平，425平，招商玺家园，一线海，5房，便宜卖，随时看,"近地铁
新上
南
民水民电",7470.0,175765
宝安,新安,洪浪二村,3.0,2.0,73.0,325,44520,518.0,19区近地铁黄金楼层南北通透户型周边配套齐全看房方便,"近地铁
东南
民水民电",292.5,40068
南山,蛇口,雍景湾花园,2.0,1.0,52.2,628,120306,787.0,雍景湾 东南向精装 2 房育才二小育才二中,"近地铁
新上
东
民水民电",565.2,108275
南山,后海,蔚蓝海岸社区三期,5.0,3.0,256.94,3400,132326,293.0,新出蔚蓝海岸三期中空复带百平花园，满五红本视野开阔近人才公园,"近地铁
新上
南北通
民水民电",3060.0,119093
南山,蛇口,雍景湾花园,3.0,2.0,87.87,1149,130761,787.0,蛇口四海公园育才二小二中旁次新雍景湾花园三房业主诚心出售,"近地铁
新上
南
民水民电",1034.1,117685
南山,蛇口,四海公寓,3.0,2.0,86.93,900,103531,757.0,四海公寓，精装三房，带三个阳台，户型方正，采光好，安静舒适,"近地铁
西南
民水民电
电梯房",810.0,93178
南山,南油,福满园,3.0,2.0,96.2,568,59043,409.0,大门山脚下电梯三房福满园南北通业主诚心出售，精装修,"近地铁
西
民水民电
电梯房",511.2,53139
南山,南油,海晖大厦,2.0,2.0,75.17,400,53212,273.0,南山来福士广场，蛇口沃尔玛地铁9号12号线南油站二房诚心出售,"近地铁
新上
西南
民水民电",360.0,47891
罗湖,翠竹,合正荣悦,3.0,2.0,86.4,720,83333,410.0,合正荣悦，?坐拥静谧环境，翠竹外国语，功能齐全，二胎家庭福音,"近地铁
新上
东北
民水民电",648.0,75000
罗湖,黄贝岭,深业东岭花园（二期）,2.0,2.0,70.39,420,59667,435.0,【新上房源 满两年 税费少 配套完善 业主诚心放卖,"近地铁
新上
东南
民水民电",378.0,53700
罗湖,黄贝岭,深业东岭花园（二期）,2.0,2.0,70.0,435,62142,435.0,东岭二期东南向荀盘，业主血亏出售，价格可谈，带翠园本部,"近地铁
新上
东南
民水民电",391.5,55928
宝安,新安,勤诚达22世纪(和园),3.0,2.0,84.96,770,90630,220.0,业主诚心出售：勤诚达和园85平三房,"近地铁
新上
南
民水民电",693.0,81567
宝安,新安,丰华苑,2.0,1.0,77.72,550,70766,533.0,丰华苑品质小区周边配套齐全洪浪北地铁口海关大厦,"近地铁
新上
南
民水民电",495.0,63689
南山,南山中心区,创世纪滨海花园,4.0,2.0,134.63,900,66849,581.0,南山深大旁，人文社区创世纪滨海花园四房，保养好换大房诚售,"近地铁
南
民水民电
电梯房",810.0,60164
宝安,新安,勤诚达22世纪(和园),4.0,2.0,153.4,1350,88005,220.0,业主诚心出售,"近地铁
新上
东南
民水民电",1215.0,79204
罗湖,莲塘,曦龙山庄（二期）,4.0,2.0,150.49,690,45850,311.0,罗湖大四房置换好户型,"近地铁
东南
民水民电
电梯房",621.0,41265
宝安,新安,勤诚达22世纪(和园),3.0,2.0,89.89,890,99009,220.0,勤诚达次新房双地铁口灵芝公园中州华府大悦城商业综合体,"近地铁
新上
民水民电
电梯房",801.0,89108
宝安,沙井,嘉富宝禧花园,3.0,2.0,95.0,455,47894,,户型方正，精致装修，车位充足,"新上
南
民水民电
电梯房",409.5,43105
宝安,新安,勤诚达22世纪(和园),3.0,2.0,89.65,880,98159,220.0,业主诚心出售.此户型在小区里相当,"近地铁
新上
东南
民水民电",792.0,88343
南山,后海,广博星海华庭,3.0,2.0,95.0,900,94736,394.0,广博星海华庭，3房2厅，，诚心卖，看房随时,"近地铁
东北
民水民电
电梯房",810.0,85262
南山,蛇口,文竹园住宅楼,3.0,2.0,88.0,738,83863,702.0,蛇口花园社区，双育才书包，南北通透，住家舒适，价格有惊喜,"近地铁
南北通
民水民电
精装修",664.2,75477
南山,蛇口,四海公寓,1.0,,34.62,258,74523,757.0,四海公寓，精典小户型，通风采光好，安静舒适，近四海公园,"近地铁
南
民水民电
电梯房",232.2,67071
南山,蛇口,水湾小区,1.0,,31.78,300,94398,204.0,水湾小区，南北通透，精典小户型，近地铁口，育才一小三中，安静,"近地铁
南北通
民水民电
拎包入住",270.0,84958
罗湖,莲塘,四季御园（新世界四季御园）,3.0,2.0,83.33,460,55202,340.0,口岸楼上大三房看房方便价格好沟通,"近地铁
新上
南
民水民电",414.0,49682
罗湖,莲塘,鹏基工业区,1.0,1.0,31.0,77,24838,444.0,业主急卖，随时可以看房，居家首选，费用少,"近地铁
新上
南
民水民电",69.3,22354
罗湖,黄贝岭,集浩花园,2.0,1.0,67.43,360,53388,402.0,地铁2号5号7号线汇集地，附近沃尔玛，翠园本部书包，中高楼层,"近地铁
新上
南
民水民电",324.0,48049
宝安,新安,洪浪一村,3.0,2.0,91.3,530,58050,846.0,18区精装修大三房两卫黄金楼层近地铁公园业主诚心卖,"近地铁
新上
东南
民水民电",477.0,52245
宝安,新安,中洲中央公园,3.0,2.0,163.87,828,50527,430.0,中洲华府精装修三房双地铁口灵芝公园大悦城商业综合体,"近地铁
东北
民水民电
精装修",745.2,45474
宝安,新安,洪浪二村,2.0,2.0,86.0,380,44186,518.0,洪浪二村两房一厅业主诚心出售,"近地铁
民水民电",342.0,39767
宝安,沙井,博林君瑞,3.0,2.0,88.24,500,56663,,博林君瑞 精装大3房 邻海岸城山姆 价格可谈 价格大刀,"新上
西南
民水民电
电梯房",450.0,50997
南山,蛇口,雍景湾花园,2.0,2.0,82.0,950,115853,787.0,雍景湾花园，公园物业，大两房，通风采光好，诚心出售，看房方便,"近地铁
新上
南
民水民电",855.0,104268
南山,蛇口,雍景湾花园,3.0,2.0,88.0,1200,136363,787.0,雍景湾花园，客厅带阳台，户型方正，看泳池，安静，育才二小二中,"近地铁
新上
民水民电
电梯房",1080.0,122727
宝安,新安,勤诚达22世纪(和园),5.0,2.0,187.04,1980,105859,220.0,5房户型 户型方正 使用率高 费用少 近地铁 价格可谈,"近地铁
新上
南北通
民水民电",1782.0,95273
宝安,新安,勤诚达22世纪(和园),3.0,2.0,83.82,950,113338,220.0,3房户型 通风采光好 使用率高 配套成熟 价格可谈,"近地铁
新上
东
民水民电",855.0,102004
宝安,新安,新安湖花园（三期）,4.0,2.0,147.0,850,57823,425.0,新安湖三期新昆阁147平四房两厅业主诚心出售,"近地铁
新上
南
民水民电",765.0,52041
宝安,新安,勤诚达22世纪(和园),4.0,2.0,125.49,1080,86062,220.0,勤诚达和园126平四房两厅，精装修可拎包入住。业主诚心出售,"近地铁
新上
南
民水民电",972.0,77456
宝安,新安,华联城市全景花园,1.0,1.0,48.0,220,45833,303.0,华联城市全景48.55平一房一厅精装修，中间楼层业主诚心出售,"近地铁
新上
西南
民水民电",198.0,41250
宝安,新安,勤诚达22世纪(和园),3.0,2.0,84.94,780,91829,220.0,勤诚达85平三房两厅中间楼层精装修可拎包入住。业主诚心出售。,"近地铁
新上
东北
民水民电",702.0,82646
宝安,新安,勤诚达22世纪(和园),4.0,2.0,89.06,840,94318,220.0,勤诚达89平三房两厅精装修可拎包入住正东朝向业主诚心出售,"近地铁
新上
东
民水民电",756.0,84886
宝安,新安,勤诚达22世纪(和园),3.0,2.0,83.82,868,103555,220.0,勤诚达和园83.82平三房两厅精装修可拎包入住,"近地铁
北
民水民电
电梯房",781.2,93200
宝安,新安,华联城市全景花园,5.0,2.0,253.0,2580,101976,303.0,灵芝公园咫尺之间 双地铁物业便捷交通,"近地铁
新上
南
民水民电",2322.0,91778
宝安,新安,华联城市全景花园,5.0,2.0,253.0,2250,88932,303.0,5房户型 通风采光好 使用率高 配套成熟 价格可谈,"近地铁
新上
南北通
民水民电",2025.0,80039
宝安,松岗,中海西岸华府南区,3.0,2.0,86.23,280,32471,390.0,三地铁口物业装修保养好配套齐全,"近地铁
新上
东
民水民电",252.0,29224
宝安,沙井,中熙香莎公馆,3.0,2.0,88.8,455,51238,,中熙香莎公馆 精装修3房 近京基百纳 周边配套完善 业主诚售,"新上
南
民水民电
电梯房",409.5,46114
宝安,西乡,圣淘沙,4.0,2.0,118.24,918,77638,210.0,圣淘沙花园.新加坡园林风格.户型方正实用.地段好.住家舒适,"近地铁
新上
南
民水民电",826.2,69874
宝安,沙井,万科翡丽郡（一期）,4.0,2.0,127.0,450,35433,,万科翡丽郡大户型业主急卖看房方便中间楼层朝南户型方正税费少,"新上
南
民水民电
电梯房",405.0,31890
宝安,沙井,中熙香莎公馆,3.0,2.0,89.16,330,37012,,香莎公馆 精装大3房 保养好 近京基百纳 生活配套成熟 诚售,"新上
南
民水民电
电梯房",297.0,33311
宝安,沙井,拾悦城,4.0,2.0,111.0,480,43243,410.0,拾悦城业主诚心出手看房方便保养装修很好书包在,"近地铁
新上
东南
民水民电",432.0,38919
宝安,新安,中洲华府（二期）,3.0,2.0,126.64,1076,84965,353.0,中洲华府双龙抱珠户型业主诚心出手，价格有空间,"近地铁
新上
东南
民水民电",968.4,76468
宝安,新安,勤诚达22世纪(和园),3.0,2.0,89.98,900,100022,220.0,3房户型 通风采光好 使用率高 配套成熟 价格可谈,"近地铁
新上
东
民水民电",810.0,90020
南山,蛇口,湾厦栖游记,3.0,1.0,84.0,698,83095,417.0,蛇口东角头地铁口2015年次新房栖游家园三房总价6字头,"近地铁
新上
民水民电
电梯房",628.2,74786
南山,蛇口,海上世界双玺花园三期,5.0,2.0,425.08,9000,211724,564.0,425平，高层，425平，高层，425平，降价急卖，随时看,"近地铁
新上
西南
民水民电",8100.0,190552
南山,蛇口,雍景湾花园,4.0,2.0,178.0,2080,116853,787.0,雍景湾大平层少有放卖育才二小二中近四海公园业主急售,"近地铁
东南
民水民电
电梯房",1872.0,105168
南山,蛇口,雍景湾花园,4.0,2.0,178.0,2080,116853,787.0,雍景湾大四房两卫东南向育才二小二中车位足业主急售,"近地铁
南
民水民电
电梯房",1872.0,105168
南山,蛇口,金竹园大厦,2.0,1.0,78.53,450,57302,761.0,金竹园大厦，南北通，户型方正，安静舒适，近公园和育才二小二中,"近地铁
西
民水民电
精装修",405.0,51572
南山,蛇口,湾厦福园,3.0,2.0,135.55,900,66396,837.0,湾厦福园，舒适社区，客厅带阳台，户型方正，采光好，近育才二中,"近地铁
北
民水民电
电梯房",810.0,59756
南山,蛇口,四海公寓,2.0,2.0,62.0,500,80645,757.0,四海公寓，清爽装修，实用两房，通风采光好，出门是四海公园,"近地铁
民水民电
电梯房
精装修",450.0,72580
